Domain Code,Domain,Area Code (FAO),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","101","Indonesia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","120.102169","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","101","Indonesia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","120.45615","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","101","Indonesia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","121.495254","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","101","Indonesia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","123.310831","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","102","Iran (Islamic Republic of)","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","244.713406","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","102","Iran (Islamic Republic of)","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","246.790027","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","102","Iran (Islamic Republic of)","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","251.271157","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","102","Iran (Islamic Republic of)","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","264.277363","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","102","Iran (Islamic Republic of)","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","265.15173","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","102","Iran (Islamic Republic of)","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","271.490889","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","102","Iran (Islamic Republic of)","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","289.524704","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","102","Iran (Islamic Republic of)","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","299.689218","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","102","Iran (Islamic Republic of)","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","308.760774","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","102","Iran (Islamic Republic of)","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","326.466701","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","102","Iran (Islamic Republic of)","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","369.638562","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","102","Iran (Islamic Republic of)","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","388.000265","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","103","Iraq","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","97.475794","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","103","Iraq","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","97.475794","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","103","Iraq","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","100.283739","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","103","Iraq","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","100.484307","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","103","Iraq","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","96.974376","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","103","Iraq","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","94.868417","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","103","Iraq","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","94.066147","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","103","Iraq","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","95.670687","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","103","Iraq","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","96.874092","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","103","Iraq","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","99.180618","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","103","Iraq","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","96.773808","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","103","Iraq","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","98.497231","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","104","Ireland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","93.27833","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","104","Ireland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","93.18127","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","104","Ireland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","92.98714","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","104","Ireland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","93.27833","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","104","Ireland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","93.3754","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","104","Ireland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","92.79301","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","104","Ireland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","92.98714","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","104","Ireland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","92.59888","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","104","Ireland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","92.0165","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","104","Ireland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","92.0165","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","104","Ireland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","92.0165","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","104","Ireland","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","91.91943","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","105","Israel","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","100.848","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","105","Israel","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","101.1533","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","105","Israel","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","101.7639","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","105","Israel","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","103.6974","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","105","Israel","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","102.9851","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","105","Israel","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","101.1533","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","105","Israel","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","101.3568","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","105","Israel","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","101.4586","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","105","Israel","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","101.3568","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","105","Israel","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","102.3745","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","105","Israel","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","101.8657","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","105","Israel","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","101.0516","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","106","Italy","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","105","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","106","Italy","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","105.1","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","106","Italy","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","105.3","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","106","Italy","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","106.7","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","106","Italy","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","107.3","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","106","Italy","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","106.7","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","106","Italy","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","105.4","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","106","Italy","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","105.1","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","106","Italy","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","104.8","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","106","Italy","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","105.1","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","106","Italy","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","105.6","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","106","Italy","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","105","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","109","Jamaica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","125.888978","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","109","Jamaica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","125.06118","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","109","Jamaica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","124.742796","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","109","Jamaica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","125.395341","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","109","Jamaica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","126.838049","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","109","Jamaica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","131.406623","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","109","Jamaica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","133.089782","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","109","Jamaica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","132.488654","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","109","Jamaica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","132.488654","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","109","Jamaica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","133.811136","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","109","Jamaica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","136.095423","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","109","Jamaica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","139.341515","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","110","Japan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","105.6591","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","110","Japan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","105.013","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","110","Japan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","104.729","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","110","Japan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","105.9772","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","110","Japan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","105.9834","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","110","Japan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","105.5933","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","110","Japan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","106.1705","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","110","Japan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","107.9119","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","110","Japan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","107.8933","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","110","Japan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","107.1788","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","110","Japan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","105.0316","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","110","Japan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","103.9953","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","112","Jordan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","100.58731","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","112","Jordan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","100.623681","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","112","Jordan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","103.510131","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","112","Jordan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","104.118777","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","112","Jordan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","103.683376","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","112","Jordan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","101.787672","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","112","Jordan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","100.63456","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","112","Jordan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","100.321347","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","112","Jordan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","101.011147","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","112","Jordan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","102.482829","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","112","Jordan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","102.929697","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","112","Jordan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","100.2586","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","108","Kazakhstan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","145.681575","","Official data","base year is 2015"
"CP","Consumer Price Indices","108","Kazakhstan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","146.992709","","Official data","base year is 2015"
"CP","Consumer Price Indices","108","Kazakhstan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","149.491585","","Official data","base year is 2015"
"CP","Consumer Price Indices","108","Kazakhstan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","152.331926","","Official data","base year is 2015"
"CP","Consumer Price Indices","108","Kazakhstan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","154.159909","","Official data","base year is 2015"
"CP","Consumer Price Indices","108","Kazakhstan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","154.930708","","Official data","base year is 2015"
"CP","Consumer Price Indices","108","Kazakhstan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","155.24057","","Official data","base year is 2015"
"CP","Consumer Price Indices","108","Kazakhstan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","154.930088","","Official data","base year is 2015"
"CP","Consumer Price Indices","108","Kazakhstan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","154.930088","","Official data","base year is 2015"
"CP","Consumer Price Indices","108","Kazakhstan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","156.169529","","Official data","base year is 2015"
"CP","Consumer Price Indices","108","Kazakhstan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","158.199733","","Official data","base year is 2015"
"CP","Consumer Price Indices","108","Kazakhstan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","160.572729","","Official data","base year is 2015"
"CP","Consumer Price Indices","114","Kenya","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","137.702217","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","114","Kenya","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","141.295789","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","114","Kenya","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","142.072915","","Official data","base year is 2015"
"CP","Consumer Price Indices","114","Kenya","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","144.587606","","Official data","base year is 2015"
"CP","Consumer Price Indices","114","Kenya","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","145.831059","","Official data","base year is 2015"
"CP","Consumer Price Indices","114","Kenya","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","143.979005","","Official data","base year is 2015"
"CP","Consumer Price Indices","114","Kenya","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","142.827173","","Official data","base year is 2015"
"CP","Consumer Price Indices","114","Kenya","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","141.384619","","Official data","base year is 2015"
"CP","Consumer Price Indices","114","Kenya","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","141.596695","","Official data","base year is 2015"
"CP","Consumer Price Indices","114","Kenya","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","143.210898","","Official data","base year is 2015"
"CP","Consumer Price Indices","114","Kenya","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","145.416346","","Official data","base year is 2015"
"CP","Consumer Price Indices","114","Kenya","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","148.979046","","Official data","base year is 2015"
"CP","Consumer Price Indices","83","Kiribati","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","99.961814","","Official data","base year is 2015"
"CP","Consumer Price Indices","83","Kiribati","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","100.222528","","Official data","base year is 2015"
"CP","Consumer Price Indices","83","Kiribati","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","100.249508","","Official data","base year is 2015"
"CP","Consumer Price Indices","83","Kiribati","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","100.27878","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","83","Kiribati","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","100.336353","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","83","Kiribati","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","100.393925","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","83","Kiribati","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","100.451497","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","83","Kiribati","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","100.50907","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","83","Kiribati","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","100.566642","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","83","Kiribati","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","100.624215","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","83","Kiribati","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","100.681787","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","83","Kiribati","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","100.739359","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","118","Kuwait","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","104.24265","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","118","Kuwait","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","101.504392","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","118","Kuwait","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","101.596252","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","118","Kuwait","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","99.942786","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","118","Kuwait","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","101.228815","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","118","Kuwait","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","102.514843","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","118","Kuwait","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","104.352027","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","118","Kuwait","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","105.729915","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","118","Kuwait","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","108.026394","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","118","Kuwait","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","109.312423","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","118","Kuwait","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","110.874029","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","118","Kuwait","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","111.057747","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","113","Kyrgyzstan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","99.913257","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","113","Kyrgyzstan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","100.880501","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","113","Kyrgyzstan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","104.151285","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","113","Kyrgyzstan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","109.005042","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","113","Kyrgyzstan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","106.492654","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","113","Kyrgyzstan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","105.253765","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","113","Kyrgyzstan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","103.800585","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","113","Kyrgyzstan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","103.153699","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","113","Kyrgyzstan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","104.248601","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","113","Kyrgyzstan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","108.452052","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","113","Kyrgyzstan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","111.991628","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","113","Kyrgyzstan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","116.391498","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","120","Lao People's Democratic Republic","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","116.891754","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","120","Lao People's Democratic Republic","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","115.950444","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","120","Lao People's Democratic Republic","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","116.578337","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","120","Lao People's Democratic Republic","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","119.287658","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","120","Lao People's Democratic Republic","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","119.8789","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","120","Lao People's Democratic Republic","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","119.311664","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","120","Lao People's Democratic Republic","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","120.219838","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","120","Lao People's Democratic Republic","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","122.845578","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","120","Lao People's Democratic Republic","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","123.39817","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","120","Lao People's Democratic Republic","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","122.778697","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","120","Lao People's Democratic Republic","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","121.528745","X","International reliable sources","base year is 2015"
